"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Star Citizen","1485","62175","39","127","1834","74.10101"
"2","The Witcher 3: Wild Hunt","675","15990","23","38","622","55.288888"
"3","Hunt: Showdown","180","2595","14","26","90","30"
"4","Marbles on Stream","90","2895","32","36","161","107.333333"